TDFREL07,TDFOID07,TDFOSN07,Q38_WD,Q38_WE,Q38WDDAY,Q38WEDAY,Q38WDIWM,Q38WDIWD,Q38WDIWY,Q38WEIWM,Q38WEIWD,Q38WEIWY,Q38WDSAQ,Q38WESAQ,Q38WDFTF,Q38WEFTF,Q38WDTEL,Q38WETEL,Q38WDCH,Q38WECH,Q38WDPCG,Q38WEPCG,Q38WDOCG,Q38WEOCG,Q38WDOTH,Q38WEOTH,Q38WD_A1,Q38WE_A1,Q38WD_A2,Q38WE_A2,Q38WDA3M,Q38WDA3D,Q38WDA3Y,Q38WEA3M,Q38WEA3D,Q38WEA3Y,Q38WDA4M,Q38WDA4D,Q38WDA4Y,Q38WEA4M,Q38WEA4D,Q38WEA4Y
1,2093,4,1,1,3,1,1,20,2008,1,20,2008,1,1,1,1,1,1,1,1,1,1,5,5,5,5,3,3,4,3,1,22,2008,1,27,2008,1,22,2008,1,27,2008
1,2093,5,1,1,3,1,1,20,2008,1,20,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,1,1,15,2008,1,13,2008,1,18,2008,1,13,2008
1,841,3,1,1,3,7,12,31,2007,12,31,2007,1,1,1,1,5,5,1,1,1,5,1,5,1,5,7,1,4,4,12,18,2007,12,29,2007,12,18,2007,12,31,2007
1,841,4,1,1,3,7,12,31,2007,12,31,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,4,12,18,2007,11,29,2007,12,18,2007,11,29,2007
1,8165,3,1,1,3,1,2,6,2008,2,6,2008,1,1,1,1,5,5,1,1,5,1,1,5,5,5,5,3,1,1,2,5,2008,2,3,2008,2,5,2008,2,6,2008
1,5516,3,1,1,4,1,11,10,2007,11,10,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,1,11,7,2007,11,4,2007,11,8,2007,11,6,2007
1,5516,4,1,1,4,1,11,10,2007,11,10,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,11,7,2007,11,4,2007,11,8,2007,11,8,2007
1,2681,3,1,1,4,7,11,2,2007,11,21,2007,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,1,1,11,7,2007,11,10,2007,11,12,2007,11,12,2007
1,2681,4,1,1,4,7,11,21,2007,11,12,2007,1,1,5,5,5,5,1,1,5,1,5,5,5,5,2,3,3,3,11,7,2007,11,10,2007,11,12,2007,11,12,2007
1,3389,4,1,5,4,0,1,15,2008,0,0,0,1,0,1,0,5,0,1,0,5,0,5,0,5,0,9,0,9,0,99,99,9999,0,0,0,99,99,9999,0,0,0
1,4367,4,1,1,3,7,10,17,2007,10,17,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,3,10,16,2007,10,13,2007,10,16,2007,10,13,2007
1,4367,5,1,1,3,7,10,17,2007,10,17,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,4,4,10,16,2007,10,13,2007,10,16,2007,10,13,2007
1,5562,3,1,1,4,7,12,9,2007,12,9,2007,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,3,1,12,5,2007,12,8,2007,12,6,2007,12,9,2007
1,445,3,1,1,5,7,10,19,2007,10,19,2007,1,1,1,1,1,5,1,1,1,1,5,5,1,1,3,3,2,3,10,18,2007,10,13,2007,10,19,2007,10,17,2007
1,3334,3,1,1,4,1,12,27,2007,12,27,2007,1,1,5,1,5,5,1,1,1,1,5,5,5,5,3,3,3,2,12,19,2007,12,23,2007,12,19,2007,12,26,2007
1,1297,4,1,1,5,7,4,4,2008,4,4,2008,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,1,3,3,27,2008,3,29,2008,3,28,2008,3,30,2008
1,2116,2,1,1,6,7,11,4,2007,11,4,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,3,5,11,2,2007,11,3,2007,11,3,2007,11,4,2007
1,3292,3,1,1,5,7,3,6,2008,3,6,2008,1,1,1,5,5,1,5,5,5,5,1,1,5,5,7,7,1,1,1,3,2008,1,5,2008,1,3,2008,1,5,2008
1,7513,3,1,1,3,1,12,31,2007,12,31,2007,5,5,1,1,5,5,1,1,1,1,5,5,5,5,3,3,2,3,12,18,2007,12,23,2007,12,25,2007,12,25,2007
1,134,3,1,1,2,7,11,17,2007,11,17,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,11,12,2007,11,10,2007,11,13,2007,11,10,2007
1,134,4,1,1,2,7,11,17,2007,11,17,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,11,12,2007,11,10,2007,11,13,2007,11,10,2007
1,829,3,1,1,3,7,1,23,2008,1,23,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,1,1,22,2008,1,19,2008,1,22,2008,1,19,2008
1,7729,3,1,1,5,7,1,29,2008,1,29,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,3,1,24,2008,1,19,2008,1,29,2008,1,29,2008
1,1755,2,1,1,2,7,10,19,2007,10,19,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,1,10,15,2007,10,13,2007,10,16,2007,10,13,2007
1,3019,4,1,1,5,1,1,19,2008,99,99,9999,1,1,1,5,5,1,5,1,5,1,5,5,5,5,3,3,3,2,1,17,2008,2,3,2008,1,18,2008,2,9,2008
1,3719,4,1,1,2,1,10,17,2007,10,17,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,2,2,2,1,10,15,2007,10,14,2007,10,16,2007,10,15,2007
1,3719,5,1,1,2,1,10,17,2007,10,17,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,2,2,1,1,10,15,2007,10,14,2007,10,16,2007,10,14,2007
1,7062,3,1,1,3,1,10,24,2007,10,24,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,2,3,10,23,2007,10,21,2007,10,24,2007,10,24,2007
1,7576,3,1,1,6,1,1,7,2008,1,7,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,5,5,1,4,2008,1,6,2008,1,4,2008,1,6,2008
1,7085,3,1,1,4,7,11,18,2007,11,18,2007,1,5,1,1,5,5,1,1,1,1,5,5,5,5,2,7,4,1,11,14,2007,11,17,2007,11,18,2007,11,18,2007
1,3107,3,1,1,4,7,10,13,2007,10,13,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,1,6,1,4,10,10,2007,10,6,2007,10,12,2007,10,13,2007
1,3107,4,1,1,4,7,10,13,2007,10,13,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,1,6,1,5,10,10,2007,10,6,2007,10,10,2007,10,13,2007
1,516,4,1,1,5,1,2,19,2008,2,19,2008,1,1,5,5,1,1,5,5,1,1,5,5,5,5,2,2,1,2,2,7,2008,2,10,2008,2,7,2008,2,10,2008
1,6511,3,1,1,3,1,11,29,2007,11,29,2007,1,1,1,1,5,5,1,1,5,1,5,5,5,5,1,7,3,3,11,27,2007,11,25,2007,11,27,2007,11,26,2007
1,3140,3,1,1,5,7,11,11,2007,11,11,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,1,11,8,2007,11,10,2007,11,8,2007,11,10,2007
1,3140,4,1,1,5,7,11,11,2007,11,11,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,4,3,11,8,2007,11,10,2007,11,8,2007,11,10,2007
1,1173,3,1,1,5,7,11,28,2007,11,28,2007,1,1,5,5,5,5,1,1,1,1,5,5,5,5,9,1,9,2,99,99,9999,10,3,2007,99,99,9999,10,3,2007
1,298,3,1,1,6,7,11,7,2007,11,7,2007,5,5,1,1,5,5,1,1,1,1,5,5,5,5,6,6,1,1,11,2,2007,11,3,2007,11,7,2007,11,7,2007
1,784,3,1,1,5,1,11,8,2007,11,8,2007,1,1,5,5,5,5,5,5,1,1,5,5,5,5,2,2,2,2,11,7,2007,11,4,2007,11,7,2007,11,4,2007
1,2603,3,1,1,6,7,11,6,2007,11,6,2007,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,1,2,11,2,2007,11,3,2007,11,2,2007,11,3,2007
1,6600,2,1,1,4,1,11,10,2007,11,10,2007,5,5,1,1,5,5,1,1,1,1,5,5,1,1,6,6,1,1,11,7,2007,11,3,2007,11,10,2007,11,10,2007
1,6600,3,1,1,4,1,11,11,2007,11,11,2007,5,1,5,5,5,5,5,1,5,1,5,5,5,5,6,6,1,1,11,7,2007,11,3,2007,11,10,2007,11,10,2007
1,2440,3,1,1,5,7,10,20,2007,10,20,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,10,18,2007,10,20,2007,10,18,2007,10,20,2007
1,2440,4,1,1,5,7,10,21,2007,10,21,2007,1,1,1,1,5,5,1,1,5,1,5,5,5,5,1,3,2,3,10,18,2007,10,20,2007,10,21,2007,10,21,2007
1,145,4,1,1,4,7,11,9,2007,11,9,2007,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,2,2,11,7,2007,11,3,2007,11,8,2007,11,4,2007
1,5788,3,1,1,4,1,11,20,2007,11,20,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,11,14,2007,11,18,2007,11,19,2007,11,19,2007
1,3253,3,1,1,2,7,1,8,2008,1,8,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,2,1,7,2008,1,5,2008,1,8,2008,1,8,2008
1,3253,4,1,1,2,7,1,8,2008,1,8,2008,1,1,5,5,5,5,1,1,1,1,5,5,5,5,2,2,3,3,1,7,2008,1,5,2008,1,8,2008,1,8,2008
1,5445,2,1,1,6,1,3,2,2008,3,2,2008,1,1,5,5,1,1,5,5,1,1,5,5,5,5,2,2,1,3,3,14,2008,3,16,2008,3,18,2008,3,18,2008
1,7679,2,1,1,6,7,11,25,2007,11,25,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,4,3,11,23,2007,11,24,2007,11,24,2007,11,25,2007
1,6464,4,1,1,4,7,11,10,2007,11,10,2007,1,1,5,5,5,5,1,1,5,5,5,5,1,1,1,1,4,2,11,7,2007,11,3,2007,11,9,2007,11,4,2007
1,3240,4,1,1,3,7,4,9,2008,4,9,2008,1,5,5,5,1,5,1,5,5,5,5,5,5,5,1,9,1,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,2054,4,1,1,2,7,10,16,2007,10,16,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,4,10,12,2007,10,13,2007,10,12,2007,10,14,2007
1,6399,3,1,1,6,1,10,15,2007,10,15,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,3,10,12,2007,10,14,2007,10,12,2007,10,15,2007
1,3261,4,1,1,5,7,3,19,2008,3,19,2008,1,1,1,1,5,5,5,1,5,5,5,5,5,5,1,1,2,4,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,3261,5,1,1,5,7,1,30,2008,1,30,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,3,1,24,2008,1,26,2008,1,30,2008,1,30,2008
1,5804,3,1,1,6,7,11,12,2007,11,12,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,11,9,2007,11,10,2007,11,12,2007,11,12,2007
1,8233,3,1,1,6,7,3,19,2008,3,19,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,2,29,2008,3,1,2008,3,6,2008,3,6,2008
1,8233,4,1,1,6,7,3,19,2008,3,19,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,2,2,21,2008,3,1,2008,3,6,2008,3,6,2008
1,5168,3,1,1,2,7,11,12,2007,11,12,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,11,5,2007,11,10,2007,11,5,2007,11,10,2007
1,5473,3,1,1,2,7,1,21,2008,1,21,2008,5,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,3,2,1,15,2008,1,20,2008,1,15,2008,1,20,2008
1,5473,4,1,1,2,7,1,21,2008,1,21,2008,1,1,5,5,5,5,1,1,1,5,5,5,5,5,3,1,3,2,1,15,2008,1,19,2008,1,15,2008,1,19,2008
1,2721,3,1,1,4,1,10,23,2007,10,23,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,5,10,17,2007,10,14,2007,10,18,2007,10,15,2007
1,3777,4,1,1,2,7,10,15,2007,10,15,2007,1,1,1,1,1,5,1,1,5,5,5,5,5,5,6,1,4,1,10,15,2007,9,13,2007,10,15,2007,9,13,2007
1,1098,3,1,1,2,7,10,20,2007,10,20,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,2,3,1,4,10,15,2007,10,13,2007,10,15,2007,10,13,2007
1,4241,3,1,1,5,1,10,22,2007,10,22,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,4,1,10,18,2007,10,21,2007,10,18,2007,10,21,2007
1,3155,4,1,1,5,7,10,30,2007,10,30,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,2,9,10,25,2007,10,27,2007,10,30,2007,10,30,2007
1,2503,3,1,1,6,7,1,13,2008,1,13,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,3,2,1,11,2008,1,12,2008,1,13,2008,1,13,2008
1,2750,4,1,1,5,7,12,13,2007,12,13,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,11,29,2007,12,1,2007,11,30,2007,12,3,2007
1,2969,3,1,1,2,7,12,10,2007,12,10,2007,5,5,5,5,1,1,1,1,1,1,5,5,5,5,3,3,1,2,11,12,2007,11,10,2007,11,12,2007,11,12,2007
1,2969,4,1,1,2,7,11,14,2007,11,14,2007,5,5,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,4,11,12,2007,11,10,2007,11,12,2007,11,12,2007
1,2753,4,1,1,5,7,11,10,2007,11,10,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,4,11,8,2007,11,3,2007,11,8,2007,11,3,2007
1,2753,5,1,1,5,7,11,10,2007,11,10,2007,1,1,1,1,5,5,1,1,5,5,5,5,1,1,7,7,1,1,11,8,2007,11,3,2007,11,8,2007,11,4,2007
1,4637,2,1,1,6,1,1,13,2008,1,13,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,5,3,1,11,2008,1,6,2008,1,12,2008,1,12,2008
1,4637,4,1,1,6,1,1,13,2008,1,13,2008,1,1,5,1,5,5,1,1,5,5,5,5,5,1,1,6,2,3,1,11,2008,1,6,2008,1,12,2008,1,13,2008
1,5604,2,1,1,4,7,11,2,2007,11,2,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,2,2,1,3,10,31,2007,10,27,2007,11,1,2007,10,27,2007
1,1560,5,1,1,5,1,11,10,2007,11,10,2007,1,1,1,1,5,5,1,1,1,1,5,5,1,1,3,3,1,1,10,25,2007,10,28,2007,10,29,2007,10,29,2007
1,2271,3,1,1,2,1,11,3,2007,11,3,2007,1,1,1,1,5,5,1,1,1,1,5,5,1,1,3,3,3,1,10,29,2007,10,28,2007,10,29,2007,10,28,2007
1,2957,2,1,1,2,1,10,20,2007,10,20,2007,5,5,1,1,5,5,1,1,1,1,5,5,1,1,7,7,4,4,10,15,2007,10,14,2007,10,20,2007,10,20,2007
1,6551,3,1,1,2,7,11,8,2007,11,8,2007,5,5,1,1,5,5,5,5,1,1,5,5,5,5,4,4,1,2,99,99,9999,99,99,9999,11,8,2007,11,8,2007
1,5056,4,1,1,5,1,2,1,2008,2,1,2008,1,1,5,5,5,5,1,1,5,5,5,5,1,1,1,1,1,1,1,24,2008,1,27,2008,1,24,2008,1,27,2008
1,1402,2,1,1,4,1,2,1,2008,2,1,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,1,30,2008,1,27,2008,1,30,2008,1,27,2008
1,823,4,1,1,6,1,10,15,2007,10,15,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,5,3,10,12,2007,10,14,2007,10,15,2007,10,15,2007
1,823,5,1,1,6,1,10,15,2007,10,15,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,5,3,10,12,2007,10,14,2007,10,12,2007,10,14,2007
1,6934,3,1,1,4,1,11,20,2007,11,20,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,9,9,9,9,11,14,2007,11,18,2007,99,99,9999,99,99,9999
1,1702,2,1,1,2,1,10,14,2007,10,14,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,1,6,2,1,10,8,2007,10,7,2007,10,13,2007,10,14,2007
1,2109,3,1,1,2,1,12,4,2007,12,4,2007,1,1,1,5,5,5,1,1,1,1,5,5,5,5,3,2,1,1,12,3,2007,12,2,2007,12,3,2007,12,2,2007
1,3559,3,1,1,5,7,10,30,2007,10,30,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,10,25,2007,10,27,2007,10,30,2007,10,30,2007
1,6309,3,1,1,3,1,11,3,2007,11,3,2007,1,1,5,5,5,5,5,5,1,1,5,5,5,5,2,3,2,9,10,9,2007,10,14,2007,10,10,2007,10,16,2007
1,4279,2,1,1,3,7,10,14,2007,10,9,2007,1,5,1,1,5,5,1,1,5,5,5,5,5,1,1,7,1,3,10,4,2007,10,6,2007,10,4,2007,10,9,2007
1,3574,4,1,1,3,7,4,9,2008,4,9,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,9,9,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,3574,5,1,1,3,7,4,10,2008,4,10,2008,1,1,1,1,5,5,1,1,1,5,5,5,5,5,1,9,1,9,4,8,2008,99,99,9999,4,10,2008,99,99,9999
1,1043,3,1,1,6,1,10,12,2007,10,12,2007,1,1,1,1,5,5,1,1,1,5,5,5,5,5,1,1,3,3,10,5,2007,10,7,2007,10,6,2007,10,8,2007
1,1403,3,1,1,2,1,12,2,2007,12,2,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,2,2,11,26,2007,11,25,2007,11,26,2007,11,25,2007
1,3804,3,1,1,2,1,2,7,2008,2,7,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,5,1,28,2008,1,27,2008,2,3,2008,2,3,2008
1,3804,4,1,1,2,1,2,7,2008,2,7,2008,1,1,5,1,5,5,1,1,5,5,5,5,5,1,6,6,3,2,1,28,2008,1,27,2008,2,3,2008,2,3,2008
1,6713,4,1,1,6,1,11,3,2007,11,3,2007,1,1,1,1,1,1,1,1,5,5,5,5,5,5,6,6,5,3,10,26,2007,10,28,2007,10,29,2007,10,29,2007
1,6713,5,1,1,6,1,11,3,2007,11,1,2007,1,1,1,1,1,1,1,1,5,5,5,5,5,5,6,6,3,3,10,26,2007,10,28,2007,10,28,2007,10,28,2007
1,4690,4,1,1,5,7,2,29,2008,2,29,2008,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,4,2,2,28,2008,2,23,2008,2,29,2008,2,23,2008
1,3504,3,1,1,6,7,11,3,2007,11,3,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,2,9,10,26,2007,99,99,9999,10,26,2007,99,99,9999
1,3254,3,1,1,4,7,2,8,2008,2,8,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,3,2,6,2008,2,2,2008,2,6,2008,2,2,2008
1,3254,4,1,1,4,7,2,8,2008,2,8,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,5,3,2,6,2008,2,2,2008,2,6,2008,2,2,2008
1,5528,3,1,1,3,7,10,22,2007,10,14,2007,1,1,5,1,1,5,1,1,5,5,5,5,5,5,1,1,1,5,10,16,2007,10,13,2007,10,16,2007,10,13,2007
1,3606,3,1,1,4,1,11,2,2007,11,2,2007,5,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,10,24,2007,10,28,2007,10,24,2007,10,28,2007
1,3606,4,1,1,4,1,11,2,2007,11,2,2007,5,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,4,10,24,2007,10,28,2007,10,26,2007,10,29,2007
1,7443,3,1,1,6,7,2,3,2008,2,3,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,5,2,1,2008,2,2,2008,2,3,2008,2,3,2008
1,41,3,1,1,4,1,11,11,2007,11,11,2007,1,1,1,1,5,5,1,1,1,1,5,5,1,1,3,3,3,2,11,7,2007,11,4,2007,11,7,2007,11,4,2007
1,874,3,1,1,3,1,11,11,2007,11,11,2007,1,1,1,1,5,5,1,1,5,5,5,5,1,1,1,1,1,2,10,23,2007,10,21,2007,10,23,2007,10,27,2007
1,4217,2,1,1,3,7,11,4,2007,11,4,2007,1,1,1,1,5,5,1,1,1,1,5,5,1,1,3,3,2,3,10,30,2007,11,3,2007,11,4,2007,11,4,2007
1,7212,4,1,1,3,1,1,9,2008,1,9,2008,1,1,5,5,5,5,1,1,5,1,5,5,5,5,6,3,3,3,1,8,2008,1,6,2008,1,9,2008,1,7,2008
1,1982,4,1,1,4,7,11,8,2007,11,8,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,4,11,7,2007,11,3,2007,11,7,2007,11,3,2007
1,827,3,1,1,2,1,10,26,2007,10,26,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,5,10,22,2007,10,21,2007,10,22,2007,10,27,2007
1,4635,3,1,1,2,1,1,13,2008,1,13,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,1,7,2008,1,6,2008,1,7,2008,1,6,2008
1,4635,4,1,1,2,1,1,13,2008,1,13,2008,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,1,1,1,7,2008,1,6,2008,1,7,2008,1,6,2008
1,5973,3,1,1,6,1,2,29,2008,2,29,2008,1,1,5,5,1,1,5,5,1,1,5,5,5,5,2,2,4,3,2,8,2008,2,10,2008,2,9,2008,2,11,2008
1,5973,4,1,1,5,1,2,29,2008,2,29,2008,1,1,5,5,1,1,1,5,1,1,5,5,5,5,2,2,2,4,2,21,2008,2,24,2008,2,21,2008,2,25,2008
1,6791,3,1,1,5,1,3,6,2008,3,6,2008,1,1,5,5,1,1,1,1,5,5,5,5,5,5,1,1,1,1,12,6,2007,12,9,2007,12,6,2007,12,9,2007
1,7162,3,1,1,2,7,1,16,2008,1,16,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,1,14,2008,1,12,2008,1,14,2008,1,13,2008
1,7162,4,1,1,2,7,1,16,2008,1,16,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,1,14,2008,1,12,2008,1,15,2008,1,13,2008
1,6291,3,1,1,4,1,12,1,2007,12,1,2007,1,1,1,1,5,5,1,1,1,5,5,5,5,5,3,1,1,1,11,28,2007,11,25,2007,11,28,2007,11,26,2007
1,6291,4,1,1,4,1,12,1,2007,12,1,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,11,28,2007,11,25,2007,11,28,2007,11,26,2007
1,6267,2,1,1,2,1,11,28,2007,11,26,2007,1,1,1,1,5,5,5,1,5,5,5,5,5,5,1,1,5,2,11,26,2007,11,25,2007,11,26,2007,11,26,2007
1,4384,3,1,1,3,1,11,3,2007,11,3,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,1,1,1,3,10,16,2007,10,21,2007,10,22,2007,10,22,2007
1,5839,3,1,1,4,7,1,27,2008,1,27,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,4,1,16,2008,1,19,2008,1,17,2008,1,20,2008
1,884,4,1,1,4,1,12,20,2007,12,20,2007,1,1,5,5,1,1,1,1,5,5,5,5,5,5,1,1,4,2,10,24,2007,11,28,2007,10,29,2007,99,99,9999
1,5328,3,1,1,4,1,1,31,2008,1,31,2008,5,5,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,2,2,23,2008,1,20,2008,1,24,2008,1,20,2008
1,1654,3,1,1,4,7,12,15,2007,12,15,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,3,3,12,12,2007,12,8,2007,12,12,2007,12,8,2007
1,4098,3,1,1,2,1,11,5,2007,11,5,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,10,29,2007,11,4,2007,10,29,2007,11,4,2007
1,4098,4,1,1,2,1,11,6,2007,11,6,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,2,10,29,2007,11,4,2007,10,29,2007,11,4,2007
1,5587,3,1,1,6,1,1,12,2008,1,12,2008,1,1,5,5,5,5,5,5,1,1,5,5,5,5,2,2,1,1,1,12,2008,1,6,2008,1,12,2008,1,6,2008
1,5587,4,1,1,6,1,1,12,2008,1,12,2008,1,1,5,5,5,5,5,5,1,1,5,5,5,5,2,2,2,2,1,11,2008,1,6,2008,1,11,2008,1,6,2008
1,4790,3,1,1,3,1,1,10,2008,1,10,2008,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,2,3,1,8,2008,1,6,2008,1,8,2008,1,6,2008
1,6216,3,1,1,6,1,11,4,2007,11,4,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,2,11,2,2007,10,28,2007,11,2,2007,10,29,2007
1,6491,3,1,1,5,7,11,7,2007,11,7,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,3,3,2,2,11,1,2007,11,3,2007,11,2,2007,11,4,2007
1,6491,4,1,1,5,7,11,14,2007,99,99,9999,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,3,2,1,11,8,2007,11,10,2007,11,9,2007,11,11,2007
1,2784,5,1,1,4,1,10,27,2007,10,27,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,10,24,2007,10,21,2007,10,24,2007,10,22,2007
1,5453,3,1,1,5,1,10,18,2007,10,18,2007,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,1,2,10,11,2007,10,14,2007,10,11,2007,10,14,2007
1,5453,4,1,1,5,1,10,18,2007,10,18,2007,1,1,5,5,5,5,1,1,1,1,5,5,5,5,2,2,1,2,10,11,2007,10,14,2007,10,11,2007,10,14,2007
1,5679,3,1,1,6,1,10,29,2007,10,29,2007,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,3,1,10,26,2007,10,28,2007,10,29,2007,10,28,2007
1,5679,4,1,1,6,1,10,29,2007,10,29,2007,1,1,5,5,5,5,5,1,1,1,5,5,5,5,2,2,2,2,10,26,2007,10,28,2007,10,29,2007,10,29,2007
1,6995,3,1,1,5,7,10,21,2007,10,21,2007,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,1,4,10,18,2007,10,20,2007,10,21,2007,10,21,2007
1,6078,3,1,1,4,1,11,1,2007,11,1,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,2,2,4,2,10,31,2007,10,28,2007,11,7,2007,11,1,2007
1,5442,3,1,1,3,7,10,30,2007,10,30,2007,5,5,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,3,10,23,2007,10,27,2007,10,25,2007,10,28,2007
1,7303,3,1,1,4,1,10,18,2007,10,18,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,3,3,10,10,2007,10,14,2007,10,10,2007,10,15,2007
1,7303,4,1,1,4,1,10,18,2007,10,18,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,4,3,10,10,2007,10,14,2007,10,10,2007,10,15,2007
1,4623,3,1,1,2,1,11,10,2007,11,10,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,11,5,2007,11,4,2007,11,10,2007,11,10,2007
