ASMREL07,ASMID07,ASMSN07,Q34MONTH,Q34DAY,Q34YEAR,Q34FORM,Q34LANG,Q34A1,Q34A2,Q34A3A,Q34A3B,Q34A3C,Q34A4A,Q34A4B,Q34A4C,Q34BMI,Q34B2,Q34B3,Q34LW1,Q34LW2,Q34LW3,Q34LW4,Q34LW5,Q34LW6,Q34LW7,Q34LW8,Q34LW9,Q34LW10,Q34LW11,Q34LW12,Q34LW13,Q34LW14,Q34LW15,Q34LW16,Q34LW17,Q34LW18,Q34LW19,Q34LW20,Q34LW21,Q34LW22,Q34LW23,Q34LW24,Q34LW25,Q34LW26,Q34LW27,Q34LW28,Q34LW29,Q34LW30,Q34LW31,Q34LW32,Q34LW33,Q34LW34,Q34LW35,Q34LW36,Q34LW37,Q34LW38,Q34LW39,Q34LW40,Q34LW41,Q34LW42,Q34LW43,Q34LW44,Q34LW45,Q34LW46,Q34LW47,Q34LW48,Q34LW49,Q34LW50,Q34LW51,Q34LW52,Q34LW53,Q34LW54,Q34LW55,Q34LW56,Q34LW57,Q34LW58,Q34LWRAW,Q34LWSS,Q34LWPR,Q34LWW,Q34PC1,Q34PC2,Q34PC3,Q34PC4,Q34PC5,Q34PC6,Q34PC7,Q34PC8,Q34PC9,Q34PC10,Q34PC11,Q34PC12,Q34PC13,Q34PC14,Q34PC15,Q34PC16,Q34PC17,Q34PC18,Q34PC19,Q34PC20,Q34PC21,Q34PC22,Q34PC23,Q34PC24,Q34PC25,Q34PC26,Q34PC27,Q34PC28,Q34PC29,Q34PC30,Q34PC31,Q34PC32,Q34PC33,Q34PC34,Q34PC35,Q34PC36,Q34PC37,Q34PC38,Q34PC39,Q34PC40,Q34PC41,Q34PC42,Q34PC43,Q34PCRAW,Q34PCSS,Q34PCPR,Q34PCW,Q34BRSS,Q34BRPR,Q34BRW,Q34AP1,Q34AP2,Q34AP3,Q34AP4,Q34AP5,Q34AP6,Q34AP7,Q34AP8,Q34AP9,Q34AP10,Q34AP11,Q34AP12,Q34AP13,Q34AP14,Q34AP15,Q34AP16,Q34AP17,Q34AP18,Q34AP19,Q34AP20,Q34AP21,Q34AP22,Q34AP23,Q34AP24,Q34AP25,Q34AP26,Q34AP27,Q34AP28,Q34AP29,Q34AP30,Q34AP31,Q34AP32,Q34AP33,Q34AP34,Q34AP35,Q34AP36,Q34AP37,Q34AP38,Q34AP39,Q34AP40,Q34AP41,Q34AP42,Q34AP43,Q34AP44,Q34AP45,Q34AP46,Q34AP47,Q34AP48,Q34AP49,Q34AP50,Q34AP51,Q34AP52,Q34AP53,Q34AP54,Q34AP55,Q34AP56,Q34AP57,Q34AP58,Q34AP59,Q34AP60,Q34APRAW,Q34APSS,Q34APPR,Q34APW,Q34C1A,Q34C1B,Q34C2A,Q34C2B,Q34C3A,Q34C3B,Q34C4A,Q34C4B,Q34C5A,Q34C5B,Q34C6A,Q34C6B,Q34C7A,Q34C7B,Q34C8A,Q34C8B,Q34DSFO,Q34C9A,Q34C9B,Q34C10A,Q34C10B,Q34C11A,Q34C11B,Q34C12A,Q34C12B,Q34C13A,Q34C13B,Q34C14A,Q34C14B,Q34C15A,Q34C15B,Q34DSBA,Q34DSTO,Q34D1,Q34D1A,Q34D2,Q34D2A,Q34D2B,Q34D2C,Q34D2D,Q34D2E,Q34D2F,Q34D2G,Q34D2H,Q34D2I,Q34D3,Q34D3A,Q34D3B,Q34D3C,Q34D3D,Q34D3E,Q34D3F,Q34D3G,Q34D3H,Q34D3I,Q34IWAGE,WTIND07,BMIZ07,HGTZ07,WGTZ07
2,823,4,10,15,2007,1,1,59.5,134.5,0,0,0,0,0,0,26.700001,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,1,1,5,1,1,1,5,1,1,5,5,8,5,5,5,5,5,5,5,5,0,0,0,0,9,37,91,28,487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,8,5,5,8,5,1,5,8,8,8,5,8,0,0,0,0,0,0,0,0,0,0,0,19,89,22,485,89,24,486,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,8,5,5,1,8,5,8,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,97,42,499,1,1,1,1,1,1,1,5,1,5,5,5,0,0,0,0,8,1,1,1,1,5,5,0,0,0,0,0,0,0,0,4,12,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,129,4,3.5799999,1.21,2.96
2,823,5,10,15,2007,1,1,57.700001,119,0,0,0,0,0,0,25.1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,9,37,91,28,487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,5,5,1,1,5,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,23,97,41,497,93,33,492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,5,1,1,5,5,1,8,5,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,95,36,496,1,1,1,1,1,1,1,5,5,5,0,0,0,0,0,0,7,1,1,1,5,5,5,0,0,0,0,0,0,0,0,3,10,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,129,4,3.0799999,.57999998,2.3099999
2,827,3,10,26,2007,1,1,67.5,118,0,0,0,0,0,0,18.200001,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,5,5,5,5,5,5,9,49,96,39,527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5,5,5,5,5,5,8,5,0,0,0,0,0,29,94,35,515,95,36,521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,5,5,5,5,1,1,5,51,123,94,553,1,1,1,1,1,1,1,1,1,1,5,5,0,0,0,0,10,1,1,1,5,1,1,5,1,5,1,5,5,0,0,7,17,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,201,2,-.89999998,1.29,-.16
2,828,2,11,17,2007,1,1,66.300003,199.5,0,0,0,0,0,0,31.9,2,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,5,1,1,5,1,1,5,5,5,5,9,48,93,32,524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,1,1,5,1,5,5,5,5,1,5,5,5,5,5,5,5,5,0,0,26,86,18,506,89,23,515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,5,1,1,5,1,5,5,5,1,5,5,5,5,5,5,5,0,0,0,0,0,40,94,36,522,1,1,1,1,1,1,1,1,1,1,1,5,5,5,0,0,11,1,1,1,1,1,5,5,5,0,0,0,0,0,0,5,16,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,208,4,2.99,-1.03,1.95
2,829,3,1,23,2008,1,1,67.5,146.5,0,0,0,0,0,0,22.6,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,5,5,9,52,101,53,539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,5,5,8,5,5,8,5,0,0,31,97,41,521,99,46,530,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,5,1,5,5,5,1,5,1,5,5,5,5,8,5,5,5,0,0,43,98,43,530,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,5,12,1,1,1,1,1,5,5,5,0,0,0,0,0,0,5,17,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,220,2,.17,-.69999999,-.14
2,841,3,12,31,2007,1,1,65.5,185.5,0,0,0,0,0,0,30.4,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,56,155,99,578,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,5,39,143,99,547,156,99,562,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,5,5,1,5,5,1,1,5,53,132,98,560,1,1,1,1,1,1,1,1,5,5,0,0,0,0,0,0,8,1,1,1,1,5,5,0,0,0,0,0,0,0,0,4,12,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,187,4,3.01,-.81,1.99
2,841,4,12,31,2007,1,1,63.400002,134,0,0,0,0,0,0,23.4,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,9,50,112,79,531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,5,1,5,1,8,5,5,5,5,5,5,33,122,93,526,117,87,528,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,8,1,1,1,1,1,8,1,5,5,5,1,5,5,5,5,5,5,5,0,0,44,118,88,533,1,1,1,1,1,1,1,1,1,1,5,5,0,0,0,0,10,1,1,1,1,5,1,1,1,5,5,0,0,0,0,7,17,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,161,3,1.38,.31,1.27
2,845,5,2,9,2008,1,1,59,149,0,0,0,0,0,0,30.1,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,5,8,5,5,5,5,5,5,5,5,0,0,0,0,9,41,88,21,500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,8,8,5,8,5,5,0,0,0,0,0,29,103,58,515,93,33,508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,5,1,1,5,1,1,5,8,5,1,5,5,8,5,8,8,5,0,0,0,0,0,0,0,0,0,35,93,33,508,1,1,1,1,1,1,1,1,1,1,5,8,0,0,0,0,99,1,1,1,1,1,1,5,5,0,0,0,0,0,0,6,99,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,164,4,2.99,-1.52,1.74
2,856,4,12,12,2007,1,1,61.400002,105,0,0,0,0,0,0,19.6,2,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,8,5,1,1,1,1,5,5,8,5,5,1,5,5,5,8,5,5,5,5,9,41,87,19,500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,5,1,5,5,5,5,5,5,5,0,0,0,0,0,28,98,44,512,90,26,506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,1,1,1,5,5,8,5,8,5,5,0,0,0,0,0,0,0,0,0,42,108,71,528,1,1,1,1,1,1,1,1,1,5,1,5,5,5,0,0,10,1,1,1,1,5,5,0,0,0,0,0,0,0,0,4,14,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170,2,.050000001,-.75,-.25999999
2,860,3,10,24,2007,1,1,72.5,238,0,0,0,0,0,0,31.799999,2,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,1,1,5,1,1,5,5,5,5,5,9,48,94,35,524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,5,5,5,5,5,0,0,0,0,0,30,97,41,518,95,36,521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,39,94,33,520,1,1,1,1,5,1,1,5,1,1,5,5,0,0,0,0,8,1,1,1,1,1,1,1,5,5,1,5,5,0,0,8,16,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,204,4,3.03,1.1799999,3.0899999
2,863,3,3,6,2008,1,1,59.900002,140,0,0,0,0,0,0,27.4,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,5,5,5,5,1,5,5,5,9,48,116,86,524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,1,1,1,1,5,1,1,5,1,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,23,94,33,497,104,61,510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,5,5,5,5,5,1,1,5,8,5,5,8,5,5,1,8,5,8,5,5,8,5,8,8,0,0,0,0,0,32,94,35,499,1,1,1,1,1,1,1,1,1,5,5,5,0,0,0,0,9,1,1,1,1,5,1,5,5,0,0,0,0,0,0,5,14,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139,4,2.9300001,.49000001,2.28
2,867,4,11,30,2007,1,1,66,181.5,0,0,0,0,0,0,29.299999,2,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,9,54,123,94,551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,5,5,1,5,5,5,5,5,8,5,0,0,30,98,43,518,112,78,534,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,1,1,5,52,127,96,556,1,1,1,1,1,1,1,1,5,1,1,5,5,5,0,0,10,1,1,1,1,1,1,5,5,0,0,0,0,0,0,6,16,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,196,4,2.3699999,.75,2.5
2,867,5,12,1,2007,1,1,70.300003,264,0,0,0,0,0,0,37.599998,2,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,5,1,5,5,5,5,5,9,47,95,38,520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,28,95,38,512,95,36,516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,1,1,1,1,5,1,5,5,1,5,5,5,5,5,5,5,0,0,46,113,81,538,1,1,1,1,1,1,5,1,1,5,5,5,0,0,0,0,8,1,1,5,1,5,5,0,0,0,0,0,0,0,0,3,11,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,182,4,4.6900001,.97000003,4.0900002
2,872,3,1,5,2008,1,1,69.699997,168,0,0,0,0,0,0,24.299999,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,9,42,84,15,504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,24,84,14,500,82,12,502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,1,5,1,1,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,41,99,47,525,1,1,1,1,1,1,1,1,5,1,1,1,5,5,0,0,11,1,1,1,1,1,5,5,5,0,0,0,0,0,0,5,16,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,189,3,1.3099999,.54000002,1.37
2,872,4,1,5,2008,1,1,61,148.5,0,0,0,0,0,0,28.1,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,5,5,1,1,5,5,5,5,5,5,5,5,5,5,0,0,0,0,9,39,89,24,494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1,5,5,1,5,5,5,5,5,5,5,5,0,0,28,106,65,512,95,37,503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5,5,1,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,94,33,502,1,1,1,1,1,1,1,1,1,1,5,5,0,0,0,0,10,1,1,1,5,1,5,5,5,0,0,0,0,0,0,4,14,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,146,4,3.4100001,.60000002,2.46
2,873,2,11,15,2007,1,1,63,159,0,0,0,0,0,0,28.200001,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,9,42,91,28,504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,8,5,5,5,1,5,5,5,5,5,1,5,1,8,5,5,5,26,95,38,506,92,29,505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,5,1,1,1,5,5,5,5,5,1,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,36,96,39,511,1,1,1,1,1,1,1,5,5,5,0,0,0,0,0,0,7,1,1,1,1,1,5,5,1,5,5,0,0,0,0,6,13,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,159,4,3.0799999,.20999999,2.1700001
2,873,3,11,16,2007,1,1,57,104,0,0,0,0,0,0,22.5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,9,41,98,44,500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,5,5,1,8,5,5,1,1,5,8,5,8,5,8,0,0,0,0,0,0,0,0,0,0,0,20,90,25,488,93,33,494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,5,5,5,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,105,63,508,1,1,1,1,1,1,8,8,0,0,0,0,0,0,0,0,99,1,1,1,1,5,5,0,0,0,0,0,0,0,0,4,99,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133,3,1.73,-.0099999998,1.1
2,874,3,11,11,2007,1,1,55.5,72.5,0,0,0,0,0,0,16.5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,5,5,5,5,5,5,0,0,0,0,9,44,105,63,510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,1,5,1,5,5,1,8,5,5,5,5,5,5,0,0,0,0,0,25,99,48,503,103,57,506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,5,8,5,5,8,1,8,8,8,8,5,5,5,0,0,0,0,0,40,122,93,522,1,1,1,1,1,1,1,5,1,1,5,5,0,0,0,0,9,1,1,5,1,1,1,5,1,1,1,5,5,0,0,8,17,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133,2,-.41999999,-.54000002,-.68000001
2,877,2,11,30,2007,1,1,65,103,0,0,0,0,0,0,17.1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5,1,5,5,5,9,51,117,86,535,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,5,8,5,5,5,5,5,0,0,0,0,0,0,0,0,27,98,44,509,108,71,522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,5,5,5,1,5,5,5,8,5,5,5,0,0,0,0,0,42,112,79,528,1,1,1,1,1,1,1,1,1,1,5,5,0,0,0,0,10,1,1,1,1,1,5,5,1,5,5,0,0,0,0,6,16,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,162,2,-.70999998,.57999998,-.19
2,877,3,11,30,2007,1,1,54,79.5,0,0,0,0,0,0,19.200001,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,8,1,1,8,1,8,1,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,78,7,468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,8,8,1,8,5,1,8,8,1,8,8,8,8,5,8,0,0,0,0,0,0,0,0,0,0,0,19,86,18,485,80,9,476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,1,5,1,5,5,5,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,97,42,502,1,1,1,1,1,1,1,1,1,1,5,5,0,0,0,0,10,1,1,1,1,5,5,0,0,0,0,0,0,0,0,4,14,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136,2,.76999998,-1.1900001,-.20999999
2,884,3,10,24,2007,1,1,66,156,0,0,0,0,0,0,25.200001,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,5,1,5,5,1,5,5,5,9,49,108,70,527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,5,5,5,1,5,5,5,5,5,5,0,0,29,103,58,515,107,68,521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,85,16,496,1,1,1,1,1,1,1,1,5,1,5,5,0,0,0,0,9,1,1,1,1,1,1,5,1,1,1,5,5,0,0,9,18,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,163,3,1.83,1.1900001,2
2,884,4,10,24,2007,1,1,65,177.5,0,0,0,0,0,0,29.5,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,1,5,5,5,5,5,5,0,0,0,0,9,44,100,50,510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,5,1,5,5,1,5,5,5,1,5,5,5,5,5,5,0,0,27,103,57,509,103,57,510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,1,1,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,40,116,85,522,1,1,1,1,1,1,1,1,1,1,5,5,0,0,0,0,10,1,1,1,1,1,5,5,5,0,0,0,0,0,0,5,15,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,143,4,3.3199999,1.84,3.28
2,892,3,12,12,2007,1,1,62.799999,204.5,0,0,0,0,0,0,36.5,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,1,5,5,5,5,8,9,49,97,42,527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,5,1,8,5,1,1,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,23,81,10,497,90,24,512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,5,5,1,8,8,5,5,8,1,5,8,5,8,1,5,9,5,8,5,8,5,0,0,0,0,0,34,86,17,506,1,1,1,1,1,1,8,5,0,0,0,0,0,0,0,0,99,1,1,1,1,8,8,0,0,0,0,0,0,0,0,99,99,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,193,4,3.8699999,-.47999999,3.22
