ASMREL,ASMTID01,ASMTSN01,Q24MONTH,Q24DAY,Q24YEAR,Q24FORM,Q24LANG,Q24A1,Q24A2,Q24A3A,Q24A3B,Q24A3C,Q24A4A,Q24A4B,Q24A4C,Q24BMI,Q24B2,Q24LW1,Q24LW2,Q24LW3,Q24LW4,Q24LW5,Q24LW6,Q24LW7,Q24LW8,Q24LW9,Q24LW10,Q24LW11,Q24LW12,Q24LW13,Q24LW14,Q24LW15,Q24LW16,Q24LW17,Q24LW18,Q24LW19,Q24LW20,Q24LW21,Q24LW22,Q24LW23,Q24LW24,Q24LW25,Q24LW26,Q24LW27,Q24LW28,Q24LW29,Q24LW30,Q24LW31,Q24LW32,Q24LW33,Q24LW34,Q24LW35,Q24LW36,Q24LW37,Q24LW38,Q24LW39,Q24LW40,Q24LW41,Q24LW42,Q24LW43,Q24LW44,Q24LW45,Q24LW46,Q24LW47,Q24LW48,Q24LW49,Q24LW50,Q24LW51,Q24LW52,Q24LW53,Q24LW54,Q24LW55,Q24LW56,Q24LW57,Q24LW58,Q24LWRAW,Q24LWSS,Q24PC1,Q24PC2,Q24PC3,Q24PC4,Q24PC5,Q24PC6,Q24PC7,Q24PC8,Q24PC9,Q24PC10,Q24PC11,Q24PC12,Q24PC13,Q24PC14,Q24PC15,Q24PC16,Q24PC17,Q24PC18,Q24PC19,Q24PC20,Q24PC21,Q24PC22,Q24PC23,Q24PC24,Q24PC25,Q24PC26,Q24PC27,Q24PC28,Q24PC29,Q24PC30,Q24PC31,Q24PC32,Q24PC33,Q24PC34,Q24PC35,Q24PC36,Q24PC37,Q24PC38,Q24PC39,Q24PC40,Q24PC41,Q24PC42,Q24PC43,Q24PCRAW,Q24PCSS,Q24BRSS,Q24AP1,Q24AP2,Q24AP3,Q24AP4,Q24AP5,Q24AP6,Q24AP7,Q24AP8,Q24AP9,Q24AP10,Q24AP11,Q24AP12,Q24AP13,Q24AP14,Q24AP15,Q24AP16,Q24AP17,Q24AP18,Q24AP19,Q24AP20,Q24AP21,Q24AP22,Q24AP23,Q24AP24,Q24AP25,Q24AP26,Q24AP27,Q24AP28,Q24AP29,Q24AP30,Q24AP31,Q24AP32,Q24AP33,Q24AP34,Q24AP35,Q24AP36,Q24AP37,Q24AP38,Q24AP39,Q24AP40,Q24AP41,Q24AP42,Q24AP43,Q24AP44,Q24AP45,Q24AP46,Q24AP47,Q24AP48,Q24AP49,Q24AP50,Q24AP51,Q24AP52,Q24AP53,Q24AP54,Q24AP55,Q24AP56,Q24AP57,Q24AP58,Q24AP59,Q24AP60,Q24APRAW,Q24APSS,Q24C1A,Q24C1B,Q24C2A,Q24C2B,Q24C3A,Q24C3B,Q24C4A,Q24C4B,Q24C5A,Q24C5B,Q24C6A,Q24C6B,Q24C7A,Q24C7B,Q24C8A,Q24C8B,Q24DSFO,Q24C9A,Q24C9B,Q24C10A,Q24C10B,Q24C11A,Q24C11B,Q24C12A,Q24C12B,Q24C13A,Q24C13B,Q24C14A,Q24C14B,Q24C15A,Q24C15B,Q24DSBA,Q24DSTO,Q24D1,Q24D1A,Q24D2,Q24D2A,Q24D2B,Q24D2C,Q24D2D,Q24D2E,Q24D2F,Q24D2G,Q24D2H,Q24D2I,Q24D3,Q24D3A,Q24D3B,Q24D3C,Q24D3D,Q24D3E,Q24D3F,Q24D3G,Q24D3H,Q24D3I,Q24IWAGE,WTIND02,Q24LWPR,Q24LWW,Q24PCPR,Q24PCW,Q24BRPR,Q24BRW,Q24APPR,Q24APW,BMIZ02,HGTZ02,WGTZ02,HGTIND02,WGTIND02
5,2020,2,2,27,2003,1,1,58,107,0,0,0,0,0,0,22.4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,77,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,79,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,10,1,1,0,1,1,1,0,0,0,0,0,0,0,0,5,15,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,157,3,4,473,6,480,3,476,8,485,1.14,-1.24,.25,2,2
5,2020,5,2,27,2003,1,1,52,65,0,0,0,0,0,0,16.9,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,109,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,108,109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,96,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8,1,1,1,1,1,1,0,0,0,0,0,0,0,0,6,14,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,104,2,73,488,70,487,72,488,39,477,.34999999,.11,.30000001,2,2
5,2022,3,11,9,2002,1,1,51,77,0,0,0,0,0,0,20.799999,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,118,109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,109,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,11,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99,3,62,476,88,493,74,484,72,485,1.61,.050000001,1.36,2,3
5,2022,4,11,9,2002,1,1,47,43,0,0,0,0,0,0,13.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,102,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,99,101,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,91,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76,2,56,419,47,419,51,419,28,444,-1.33,.38999999,-.54000002,2,2
5,2025,5,1,20,2003,1,1,64,103,0,0,0,0,0,0,17.700001,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,9,52,109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,30,100,106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,99,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,11,1,1,1,1,0,1,0,0,0,0,0,0,0,0,5,16,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,182,2,73,536,50,518,65,527,47,522,-.93000001,.079999998,-.69999999,2,2
5,2030,4,3,7,2003,1,1,70,145,0,0,0,0,0,0,20.799999,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,9,51,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,88,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,94,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,16,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,215,2,42,532,22,510,33,521,34,522,-.38999999,.23,-.11,2,2
5,2050,3,3,12,2003,1,1,71,155,0,0,0,0,0,0,21.6,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,9,51,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,34,112,106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,49,115,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,10,18,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,196,2,50,532,80,529,65,530,84,544,.28,.82999998,.68000001,2,2
5,2050,4,3,12,2003,1,1,60,94,0,0,0,0,0,0,18.4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,9,49,109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,35,132,121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,101,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,1,1,1,1,0,1,0,0,0,0,0,0,0,0,5,15,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,155,2,72,524,98,532,92,528,53,516,-.1,-.66000003,-.34999999,2,2
5,2054,2,12,14,2002,1,1,67,201,0,0,0,0,0,0,31.5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,57,169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,34,115,151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,48,117,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,14,1,1,1,0,1,1,1,1,1,1,1,1,0,0,11,25,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,185,4,99,589,85,529,99,559,87,542,2.1500001,-.22,2.1500001,2,4
5,2068,3,1,20,2003,1,1,63,136,0,0,0,0,0,0,24.1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,9,48,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,31,114,106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,47,124,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,10,1,1,1,1,1,0,1,1,0,1,0,0,0,0,8,18,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,162,3,50,520,82,521,65,520,95,539,1.4,-.039999999,1.15,2,2
5,2068,5,1,20,2003,1,1,56,76,0,0,0,0,0,0,17,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,96,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,97,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,12,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,125,2,22,479,39,493,28,486,42,496,.059999999,.2,.14,2,2
5,2069,3,11,24,2002,1,1,63,96,0,0,0,0,0,0,17,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,9,50,109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,32,117,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,38,97,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,1,0,1,1,1,1,0,1,0,0,0,0,0,0,6,16,1,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,163,2,72,528,87,524,83,526,43,514,-.87,.079999998,-.52999997,2,2
5,2074,2,11,5,2002,1,1,53,72,0,0,0,0,0,0,18,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9,44,125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,123,124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,128,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,12,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,104,2,95,507,94,502,95,504,97,505,.89999998,.44,.92000002,2,2
5,2074,3,11,5,2002,1,1,56,51,0,0,0,0,0,0,11.4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,131,130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,102,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,10,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86,1,97,479,98,493,98,486,56,465,-4.6100001,3.1800001,-.039999999,4,2
5,2075,2,12,18,2002,1,1,64,159,0,0,0,0,0,0,27.299999,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,37,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,96,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,94,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,14,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,146,4,15,485,39,502,22,494,33,502,1.87,1.37,2.1300001,3,4
5,2076,2,11,27,2002,1,1,58,92,0,0,0,0,0,0,19.200001,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,84,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,94,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,101,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,14,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,113,3,15,463,33,480,22,472,53,492,1.11,1.76,1.5700001,4,3
5,2076,3,11,27,2002,1,1,48,56,0,0,0,0,0,0,17.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,88,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,92,89,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,90,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,9,1,1,1,1,1,1,0,0,0,0,0,0,0,0,6,15,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91,2,21,430,29,446,24,438,24,458,.77999997,-.66000003,.20999999,2,2
5,2087,2,1,31,2003,1,1,67,132,0,0,0,0,0,0,20.700001,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,43,94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,110,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,99,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,13,1,1,1,1,1,1,0,0,0,0,0,0,0,0,6,19,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150,2,35,504,74,516,46,510,48,511,.69999999,2.2,1.36,4,3
5,2091,2,2,21,2003,1,1,48,45,0,0,0,0,0,0,13.7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,109,101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,108,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4,10,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,108,1,41,479,72,493,53,486,69,492,-1.6799999,-1.87,-2.28,1,1
5,2091,3,2,21,2003,1,1,46,48,0,0,0,0,0,0,15.9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,120,117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,111,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,10,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94,2,86,479,91,490,88,484,78,481,.079999998,-1.8,-.93000001,1,2
5,2092,3,11,19,2002,1,1,72,214,0,0,0,0,0,0,29,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,9,48,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,92,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,88,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8,1,1,1,1,1,1,0,0,0,0,0,0,0,0,6,14,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,210,4,27,520,29,513,24,516,21,511,1.7,.99000001,1.95,2,4
5,2092,4,11,19,2002,1,1,64,127,0,0,0,0,0,0,21.799999,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,44,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,82,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,76,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,12,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,198,2,16,507,11,499,12,503,6,492,.33000001,-.029999999,.31999999,2,2
5,2098,3,3,17,2003,1,1,64,112,0,0,0,0,0,0,19.200001,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,9,50,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,30,97,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,100,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8,1,1,1,1,1,1,0,0,0,0,0,0,0,0,6,14,1,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,203,2,41,528,41,518,40,523,50,530,-.62,-.050000001,-.51999998,2,2
